text,category,super_category
"﻿تنبثقُ هذه المعادلةُ أيضاً من مبرهنة فيثاغورس عند تطبيقها بإنشاء ضلعي القائمة على الوتر r. عندئذٍ، تُصبحُ المسافتان x-a و y-b طُولَينِ للضلعين الآخرين في المثلث قائم الزاوية. هناك ثلاثةُ مواضعٍ للدائرةِ بالنّسبةِ للمحاورِ الإحداثيَّةِ: دائرةُ المركزِ ودائرة مماسة للمحور الأفقي ودائرة مماسة للمحور الرأسي. تُعتبرُ مُعادلة كلٌّ منها عن حالة خاصّة من مُعادلة تمثيل الدائرة في الإحداثيات الديكارتية الأصلية.  كحالة خاصّة، تُحسب معادلة دائرة المركز، وهي الدائرة التي مركزها نقطة تقاطع المحورين، عند انطباق مركز الدائرة على نقطة الأصل (0,0) تُصبح المُعادلة بتعويض قيم a,b",هندسة,رياضيات
﻿المستوى العَقَدي في المستوى العقدي، الدائرة ذات المركز c ونصف قطر r تُمَثَّلُ بالمعادلةِ |z-c|^2=r^2. وقد تُكتب أيضاً على الصورة الوسيطية الآتية: z=re^it+c. تُستخدم جذور الوحدة أو أعداد دي موافر أو الجذور النونية للعدد 1 من ضمن استعمالات الأعداد المركبة لإيجاد قيم دوال مثلثية وحل المسائل المتعلقة بالدائرة في الهندسة التحليلية. جذر الوحدة النوني هو عدد عقدي يقع على دائرة الوحدة، وعند رفعه للقوة n ينتج واحداً. تستعمل جذور الوحدة في عدة مجالات ولها أهمية كبيرة في نظرية الأعداد وحروف الزمر ونظرية الحقول وتحويل فوريي المنقطع.,هندسة,رياضيات
﻿بُنيَت طريقةُ الاستنفادِ بناءً على افتراض أن الدائرة قُسمَّت إلى قطاعات مُتساوية، وأن الشكل الناتج الأخير سيكون قريباً جداً من متوازي الأضلاع. وعلى ذلكَ فتكونُ مساحة الدائرةِ مُساويةً لمساحةِ مُتوازي الأضلاع، والتي يُمكنُ حسابها بقانون المساحة الخاص بمتوازي الأضلاع: وهو جداء القاعدة في الارتفاع. قاعدة متوازي الأضلاع ستكون نصف المُحيط (2pi r) بينما ارتفاعه هو r. وعلى ذلك تُصبح المساحة الكلية A=pi r^2. حل طريقة الاستنفاد بالإمكان إعادة صياغته لجعله أكثرَ رسميةٍ في البراهين الرياضية,هندسة,رياضيات
﻿الكرة الكرة أو الفلكة هي سطح هندسي ثنائي تام التناظر، ينتج عن دوران دائرة حول أحد أقطارها. تختص الدائرة في تعريفها أن تكون النقاط التي تبعد البعد نفسه عن المركز على أن تكون في المستوى نفسه أيضاً، وبهذا فإن النظير الثلاثي الأبعاد للدائرة هو الكرة، حيث أنها مجموعة النقاط التي تبعد البعد نفسه عن نقطة ثابتة في الفضاء. يتكون المقطع الجانبي للكرة من دوائر.,هندسة,رياضيات
﻿إذا قطع المستوى ax+by+cz+d=0 الكرةَ  x+y+z-2hx-2ky-2mz+e=0، فانَّ المقطع الناتج سيكون دائرةً تُسمى دائرة المقطع. تكون دائرة المقطع أكبر ما یمكن عند مرور المستوى القاطع بمركز الكرة. وفي هذه الحالة، یكونُ نصف قطرِ الدائرة مساویاً لنصف قطر الكرة وتُسمَّى دائرة الكرة الكبرى. عدا ذلك، تسمى دائرة المقطع دائرة صغرى، لأن نصف قطرها أصغر من نصف قطر الكرة ومركزها یختلف عن مركز الكرة.,هندسة,رياضيات
﻿الأُسطوانة هي مجسم ينتج عن دوران المستطيل حول أحد أضلاعه دورة كاملة فتكون قاعدة الاسطوانة دائرة. وبالإمكان تعريفه أيضاً على أنه مجسم يتشكل سطحه من جميع النقاط التي تبعد مسافة معينة عن قطعة مستقيمة معطاة.,هندسة,رياضيات
﻿الكرة الفائقة في الهندسة الرياضية متعددة الأبعاد، الهايبرسفير أو الكرة الفائقة (بالإنجليزية: Hypersphere)‏ هي مجموعة نقاط تبعد مسافةً ثابتةً عن نقطة مُعطاة تُسمى المركز. تُعد الهايبرسفير متعددة الشعب. ومع زيادة نصف قطرها، يزداد انحناؤها. المستويات الفائقة والكرات الفائقة هي مثال على السطوح الفائقة.,هندسة,رياضيات
﻿الفرجار من أكثر الأدوات شيوعاً التي تُستخدم لِرسمِ دوائرَ أو أقواسٍ دائريةٍ. والفرجار هو أداة هندسية تقنية بالإمكانِ استعمالُها أيضاً لقياس المسافات على الخرائط والمخططات المعمارية. غالباً ما يُصنع الفرجار من بلاستيك أو معدن، ويتَكوَّنُ من طرفين: أحدُهما رأسُ إبرةٍ مُدبّبةٍ والآخرُ قلم رصاصٍ أو حِبْرٍ. إلا أنه في الفترة الحالية، بعد تطور تقنيات التصوير والتصميم الحاسوبي، اختُزِلَ استِعمالُ الفرجار والمرسام كاستعمالٍ دارجٍ المدارس والجامعات لتعليم التصميم والهندسة الرياضية. تُرسَم الدائرة بتثبيت رأس الفرجار المدبب (أو الإبرة) على الورقة ووضع رأس القلم على الورقة وتدويره حول القطعة المثبتة. كما يُتَحكَّمُ بقياسٍ نصفِ قطرِ الدائرةِ عن طريق تعديل قياس الفتحة بين القطعتين: الرأس المدبب والقلم، باستخدام المفصل العلوي للفرجار.,هندسة,رياضيات
﻿الإنشاء بمسطرة وفرجار هو إنشاء أضلاع، زوايا، وأشكال هندسية أخرى عبر استعمال المسطرة والفرجار فقط. وفي الهندسةِ الإقليدية، هاتان الأداتان هُما الوحيدتان المسموح باستخدامهما. وهو ما جعلها تُسمَّى «هندسة المسطرة والفرجار». تربيع الدائرة، تثليث الزاوية ومضاعفة المُكعَّب كانت من أبرز المسائل الرياضية والمواضيع التي حاول فيها الرياضيون على مر التاريخ. إلى أن أثبت بيير وانتزل وفيردينوند فون ليندمان استحالة تِلكُمُ المسائل.,هندسة,رياضيات
﻿تربيع دائرة هي معضلةٌ وضعَها علماء الهندسة القدامى. تتمثل في إنشاء مربع مساحته تساوي مساحة دائرة معينة باستعمال عدد منته من الخطوات فقط بواسطة الفرجار والمسطرة. في عام 1882، أُثبت أن هذه المهمة مستحيلة، نتيجة لمبرهنة ليندمان-فايرشتراس التي تُبرهن على أن pi  عدد متسام بدلا من أن يكون مجرد عدد جبري غير كسري (عدد جبري هو عدد يكون جذرا لمتعددة حدود عواملها كلها أعداد كسرية),هندسة,رياضيات
﻿مضاعفة المكعب عُرفت مسألة مضاعفة المكعب في العديد من الأجناس كالمصريين، الإغريق، والهنود. تتمثل المسألة في تحويل أي مُكعّبٍ مُعطى إلى مُكعّب ذي ضعف الحجم. رياضياً، من المكعب ذي طولِ الضلعs والحجم V، المطلوب إنشاء مكعب جديد بحجم 2V. أي أنَّ طول ضلع المكعب الجديد . أثبت استحالة عمل ذلك بإنشاءات الفرجار والمسطرة بعد إثبات استحالة وجود ضلع طوله  بالمسطرة والفرجار.,هندسة,رياضيات
﻿تثليث الزاوية مسألة تثليث الزاوية تبحث حول إيجاد إنشاء بالمسطرة والفرجار برسم 3 مستقيمات تقسم الزاوية إلى 3 زوايا مُتساوية القياس. ثبت استحالة إيجاد حل باستعمال المسطرة والفرجار على صورتها العامة لأي زاوية، لكن هناك زوايا خاصة مثل 90 بالإمكان تثليثها عبر إنشاءات المسطرة والفرجار.,هندسة,رياضيات
﻿«الدّائرة هي شكل مُسطّح يحصره خط واحد، وبحيث جميع الخطوط المستقيمة مرسومة من نقطة مُعيّنة داخلها إلى الخط الحاصر مُتساوية. فإن الخط الحاصر يُسمّى مُحيطاً والنقطة المُعيّنة تُسمّى مركزاً.» ,هندسة,رياضيات
﻿في الرياضيات، السّطحُ المُستَوِي أو اختصاراً المُستَوِي أو المُستوى(1) (بالإنجليزية: Plane)‏ هو سطحٌ مُنبسط ثنائي الأبعاد، يمتد إلى اللانهاية. ويختص بأن أي جزءٍ من الفضاء ينطبق عليه المستقيم الموازي له مهما تم تغيير اتجاهه على محور عمودي على المستوى. فإذا لم يكن للنقطة بعد، والمستقيم من بعد واحد، والفضاء من ثلاثة أبعاد فإن المستوى يتكون من بعدين فقط هما الطول والعرض، أو هو الشكل الهندسي الناتج عن دوران المستقيم حول محور عمودي عليه.  الهندسة المستوية هي تطبيقات على مستقيمات ونقط تنتمي إلى مستوى واحد، ولكن في الهندسة الفراغية فيمكن أن يكون هناك أكثر من مستوي باتجاهات مختلفة.,هندسة,رياضيات
﻿خصائص في الفضاء الإقليدي ثلاثي الأبعاد، تتحقق الخصائص الآتية (والتي لا تتحقق إذا كان عدد الأبعاد يتجاوز الثلاثة) :  مستويان قد يكونا متوازيين وقد يكونا متقاطعين في مستقيم ما. لا ثالث لهاتين الحالتين. مستقيم ما قد يكون موازيا لمستوى ما، أو قد يكون متقاطعا معه في نقطة، أو قد يكون ضمنه. مستقيمان عموديان على نفس المستوى هما مستقيمان متوازيان. مستويان عموديان على نفس المستقيم هما مستويان متوازيان,هندسة,رياضيات
"﻿تعريف مستوى بنقطة ومستقيم تعريف مستوى بثلاث نقط كل ثلاث نقط لا تقع على استقامة واحدة تمثل مستوى واحدا. ليكن p1=(x1, y1, z1)، p2=(x2, y2, z2)، و p3=(x3, y3, z3) ثلاث نقط لا تنتمي إلى نفس المستقيم.",هندسة,رياضيات
﻿حواشٍ 1. لغوياً، يجوز الاشتقاق من الفعل استوى بشكلين، الأول هو مُستوى وهو اسم مكانٍ يعبر عن مكان حصول الاستواء، والثاني هو مُستوٍ وهو صفةٌ مُشبّهةٌ باسم الفاعل يوصف بها السطح الذي يحقق خاصية الاستواء.,هندسة,رياضيات
﻿الهندسة الإهليلجية (بالإنجليزية: Elliptic geometry)‏، أحياناً يطلق عليها هندسة ريمان، هي نوع من الهندسة اللاإقليدية بحيث من أجل أي مستقيم L ونقطة p لا تقع على المستقيم L، فإنه لا يوجد أي مستقيم مواز لـ L يمر من p.  إن الهندسة الإهليلجية تخرق مسلمة التوازي الإقليدية، تماماً مثل الهندسة الزائدية والتي تنص على أنه يوجد مستقيم واحد فقط موازٍ للمستقيم L يمر من p. حيث في الهندسة الإهليلجية لايوجد مستقيمات متوازية على الإطلاق. على سبيل المثال، خطوط الطول على سطح الكرة الأرضية. للهندسة الإهليلجية خصائص فريدة، على سبيل المثال إن مجموع زوايا أي مثلث يكون أكبر من 180 درجة.,هندسة,رياضيات
﻿فضاء إقليدي اء الإقليدي (بالإنجليزية: Euclidean space)‏ أو الفضاء المتجهي الإقليدي  هو فضاء متجهي E معرف على حقل الأعداد الحقيقية R مزود بجداء سلمي x|y (لكل عنصر x و yمن E) و بُعده منتهٍ. الفضاء المتجهي R^n مثال على الفضاء الإقليدي. الفضاء الإقليدي هو الفضاء الرئيسي للهندسة الكلاسيكية. في الأصل كان هذا الفضاء معرفا فضاء ثنائيَ وثلاثيَ الأبعاد. فيما بعد، عُمم ليصبح من الدرجة,هندسة,رياضيات
﻿قدم علماء الهندسة الإغريق مفهوم الفضاء الإقليدي من أجل نمذجة الكون. الإبداع الكبير الذي جاء به هؤلاء العلماء هو البرهان على جميع خصائص هذا الفضاء في شكل مبرهنات توصلوا إليها انطلاقا من مجموعة من الموضوعات أو المسلمات أو البديهيات. قسمت هذه البديهيات إلى صنفين اثنين، أحدهما هو ما هو بديهي ولا يحتاج إلى برهان (منها على سبيل المثال، البديهية التي تنص على أنه لا يمر أكثر من خط مستقيم واحد من نقطتين معلومتين) والثاني هو ما يُعتقد استحالة البرهان عليه كما هو الحال بالنسبة إلى مسلمة التوازي.,هندسة,رياضيات
﻿بعد تقديم الهندسة غير الإقليدية خلال القرن التاسع عشر، أعيدت صياغة الموضوعات القديمة من أجل إعطاء تعريف جديد للفضاءات الإقليدية من خلال نظام بديهيات. بُين أن تعريفا معتمدا على الفضاءات المتجهية والجبر الخطي يكافئ التعريف المعتمد على نظام البديهيات. هذا التعريف هو الأكثر استعمالا في الرياضيات المعاصرة.  ,هندسة,رياضيات
﻿الإحداثيات الديكارتية كل فضاء متجي إقليدي يملك قاعدة ممنظمة متعامدة (فعليا، عدد هذه القواعد غير منته عندما يكون عدد الأبعاد أكبر من الاثنين، وعددهن يساوي الاثنين عندما يكون عدد الأبعاد مساويا لواحد). تتمثل هذه القاعدة في مجموعة من المتجهات  كلهن متجهات وحدة (أي أن ، وحيث كل متجهتين منهن متعامدتين الواحدة منهما مع الأخرى (أي أن  عندما يتوفر i ≠ j).,هندسة,رياضيات
﻿الهندسة غير الإقليدية المقالة الرئيسة: هندسة لاإقليدية عادة ما تشير الهندسة غير الإقليدية إلى هندسات حيث تكون موضوعة التوازي خاطئة. من بين هذه الهندسات، الهندسة الإهليلجية حيث مجموع زوايا مثلث تزيد عن المائة وثمانين درجة والهندسة الزائدية حيث مجموع زوايا مثلث تقل عن المائة وثمانين درجة. شكل المجيء بهن خلال النصف الثاني من القرن التاسع عشر ثم البرهان على أن نظريتهن متماسكة (إذا لم تكن الهندسة الإقليدية هي بدورها متناقضة) واحدا من المفارقات اللائي انبثقت منهن أزمة أسس الرياضيات خلال بداية القرن العشرين.,هندسة,رياضيات
﻿تطابق (هندسة) في الهندسة الرياضية التطابق هو تساوي ضلع وزوايا مضلع مع نظيره من المضلع الآخر.  التطابق تطابق الأضلاع يتطابق الضلع مع الآخر إذا تساوي طوله مع نظيره (الضلع الآخر).  تطابق الزاوية تطابق الزاوية إذا تساوت قياسها مع نظيرتها.  تطابق الدائرة تتطابق الدائرة إذا تساوي قطرها مع نظيره من الدائرة الأخرى.,هندسة,رياضيات
﻿التطابق في المثلثات القائمة تطابق المثلثات القائمة:-  * التطابق ضلع - ضلع  إذا طابق ضلعان ( ساقان ) في مثلث قائم نظيريهما في مثلث قائم آخر، فان المثلثين متطابقان.  الاختصار: LL.  * التطابق وتر - زاوية حادة  إذا طابق وتر وزاوية حادة في مثلث قائم الوتر والزاوية الحادة المناظرة في مثلث قائم آخر، فان المثلثين متطابقان.  الاختصار: HA.,هندسة,رياضيات
﻿*التطابق ضلع - زاوية حادة  إذا طابق ضلع ( ساق ) وزاوية حادة في مثلث قائم الضلع ( الساق ) المناظر والزاوية الحادة المناظرة في مثلث  قائم آخر، فان المثلثين متطابقان.  الاختصار: LA.  *التطابق وتر - ضلع  إذا طابق وتر ضلع في مثلث قائم وترا وضلعا في مثلث قائم آخر، فان المثلثين متطابقان.  الاختصار: HL. ,هندسة,رياضيات
﻿التطابق في المثلثات يتميز المثلث بوجود حالات تطابق أخرى غير كل الزوايا والأضلاع وهذه الحالات أربعة إلى جانب حالة تطابق باقي المضلعات.  تساوي ضلعين وزاوية يتطابق المثلثان إذا تطابق ضلعين ونقطة التقائهم (الزاوية المحصورة بينهم) مع نظائرهما من المثلث الآخر.,هندسة,رياضيات
﻿تساوي زاويتين وضلع يتطابق المثلثان إذا تطابق زاويتان والضلع الذي يوصلهما ببعضهما مع نظائرهم من المثلث الآخر.  تساوي الأضلاع الثلاثة يتطابق المثلثان إذا تساوي كل ضلع مع نظائرهم من المثلث الآخر.  تساوي ضلع ووتر هذه الحالة يختص بها مثلث قائم حيث أنه إذا تساوى أي ضلع والوتر (الضلع المقابل للزاوية القائمة) مع المثلث الآخر.,هندسة,رياضيات
﻿تشابه (هندسة) يُقال عن شكلين أنهما متشابهان إذا كان أحدهما مطابقا للآخر بعد إجراء تحجيم عليه (تكبير أو تصغير)، مع دوران أو نقل إضافيين للحصول على الاتجاه الصحيح المطابق للشكل الأصلي. على سبيل المثال، جميع الدوائر هي أشكال متشابهة لبعضها البعض لأنها تختلف فقط في نصف القطر، كما أن جميع المربعات متشابهة لبعضلها البعض، ولكن ليس جميع القطوع الناقصة مشابهة لبعضها البعض، كذلك الأمر بالنسبة للقطوع الزائدة. ,هندسة,رياضيات
﻿أنواع التشابه التشابه في المستوي المركب نوعان، تشابه مباشر وتشابه غير مباشر.  التشابه المباشر : هو كل تحويل نقطي معرّف ب  حيث : العدد a ينتمي إلى مجموعة الأعداد المركبة C، وطويلة a تساوي 1 : {  هو تشابه مباشر مركزه W ذو اللاحقة  وزاويته عمدة a أي:  ، ونسبته k=a  يرمز له بـ :   التشابه غير المباشر : هو أحد أنواع التشابه وهو من التحويلات النقطية الرياضية.,هندسة,رياضيات
﻿نتائج التشابه أطوال الأضلاع المتقابلة بين الشكلين المتشابهين متناسبة. قياسات زواياهما المتقابلة متساوية. نسبة محيطي مضلعين متشابهين تساوي نسبة التشابه بينهما. نسبة مساحتي مضلعين متشابهين تساوي مربع نسبة التشابه.,هندسة,رياضيات
﻿التشابه في المثلثات يقال عن مثلثين أنهما متشابهين إذا كانت الزوايا المتقابلة من كل منهما متساوية، أي عندما ينتج أحدهما عن الآخر بتكبيره أو تصغيره. وتكون أطوال أضلاع المثلثين المتشابهين متناسبة، أي أنه إذا كان طول أقصر أضلاع المثلث الأول هو ضعفا طول أقصر أضلاع المثلث الثاني، فإن طول كل من الضلعين الأطول والمتوسط من المثلث الأول هو ضعفا طولي الضلعين الأطول والمتوسط من المثلث الثاني أيضا، وبالتالي فإن النسبة بين طولي الضلعين الأقصر والأطول في المثلث الأول مساوية للنسبة بين طولي الضلعين الأقصر والأطول في المثلث الثاني,هندسة,رياضيات
﻿ويرمز للتشابه بالرمز (~) حالات التشابه:  يتشابه مثلثان إذا تناسبت أطوال الأضلاع المتناظرة فيهما(ضلع، ضلع، ضلع). يتشابه مثلثان إذا تساوت زاويتان من المثلث الأول مع زاويتين في المثلث الثاني (زاويا). يتشابه مثلثان إذا تساوى قياس زاوية من مثلث قياس زاوية من مثلث آخر وتناسبت أطوال الضلعين اللذين يحتويان هذه الزاوية (ضلع، زاوية، ضلع).,هندسة,رياضيات
﻿انسحاب (هندسة) في الفضاء الإقليدي، الانسحاب أو الإزاحة أو الانزلاق (بالإنجليزية: Translation)‏ هو تحريك كل النقاط المتواجدة في الفضاء لمسافة محددة وبنفس الاتجاه. وتعد إحدى الزمر الاقليدية الصارمة الحركة. والنوعان الصارما الحركة هما الدوران والانعكاس. كما يمكن وصف الانزلاق بإضافة متجه شعاعي ذي قيمة محددة لكل النقاط في الفضاء أو نقل مركز الإحداثيات.,هندسة,رياضيات
"﻿التشكيل المصفوفي بما أن الانزلاق هو تحويل أفيني وليس تحويل خطي، فبالعادة تستعمل الإحداثيات المتجانسة لتمثيل معامل التحويل كمصفوفة رياضية وبالتالي تحويلها لعملية خطية. لذلك، نكتب التوجه الشعاعي الثلاثي الأبعاج w تساوي (wx, wy, wz) مستعملين 4 إحداثيات متجانسة w تساوي (wx, wy, wz, 1) . ولنقل مجسم بموجه شعاعي v يضرب كل متجه شعاعي متجانس p",هندسة,رياضيات
"﻿انعكاس (رياضيات) في الرياضيات، الانعكاس (بالإنجليزية: Reflection أو Reflexion)‏ هو دالة تحول شكلا ما إلى صورة مرآته (المعكوسة). فمثلا، انعكاس شكل الحرف ""p"" بالنسبة لخط عموي (أو مرآة) يصبح الشكل ""q"". لعكس مسطح ثنائي الأبعاد، يستعمل خط مرآةً ويُسمى محور الانعكاس. بينما يلزم لانعكاس جسم ثلاثي الأبعاد مثل القطة مستوى ثنائي الأبعاد مرآة. ويعتبر الانعكاس في بعض الأحيان حالة خاصة من حالات الانقلاب (inversion).",هندسة,رياضيات
﻿وبالمفهوم الهندسي، لإيجاد الانعكاس لنقطة ما، يتم إسقاط خط عمودي على الخط (أو المستوى) المستعمل كمحور الانعكاس، ثم مد الخط بشكل مستقيم في الجهة الأخرى من المحور وبنفس المسافة.  ولتحديد الانعكاس لرسم ما، يتم تحديد انعكاسات كل النقاط المؤلفة له على الناحية الأخرى من محور الانعكاس.,هندسة,رياضيات
﻿ملاحظات القيام بانعكاس مرتين على نفس المحور يعود بنا إلى الشكل الأصلي. الانعكاس يحافظ على المسافات بين النقاط المعكوسة. أن الانعكاس لا يؤثر على النقاط الموجودة على المرآة أو على المحور. بعد الانعكاس في المرآة يكون أصغر ببعد واحد من الفضاء المعكوس (مثلاً إذا كانت المرآة موجودة في الفضاء الثلاثي الأبعاد فإن الصورة المعكوسة عليها تكون في الفضاء الثنائي الأبعاد وهكذا).,هندسة,رياضيات
﻿مبرهنة فيثاغورس في الرياضيات، مُبرهنة فيثاغورس وتُعرف شهرة باسم نظرية فيثاغورس هي علاقة أساسية في الهندسة الإقليدية بين أضلاع المثلث قائم الزّاوية. تنص على أنّ مجموع مربعي طولي ضلعي الزاوية القائمة مساوٍ لمربع طول الوتر. يُمكن كتابة النّظرية كمعادلة تربط بين أطوال أضلاع المثلث ا ب جـ. سميت هذه المبرهنة هكذا نسبةً إلى العالم فيثاغورس الذي كان رياضياً وفيلسوفاً وعالم فلك في اليونان القديمة.,هندسة,رياضيات
﻿المبرهنة نظرية فيثاغورس المباشرة وهي الشكل الأكثر شهرة لنظرية فيثاغورس:  « في مثلث قائم الزاوية، مربع طول الوتر يساوي مجموع مربعي طولي الضلعين المحاذيين للزاوية القائمة. »  Rtriangle.svg في مثلث ABC قائم الزاوية في C، أي أن [AB] هو الوتر، نضع AB=c و AC=b و BC=a. لدينا:  تمكن نظرية فيثاغورس من حساب طول أحد أضلاع مثلث قائم الزاوية بمعرفة طولي الضلعين الآخرين. مثلا: إذا كان b=3 و a=4 فإن   أي ثلاثة أعداد صحيحة تمثل أطوال أضلاع مثلث قائم الزاوية -مثل (3، 4، 5)- تُكون ثلاثي فيثاغورسي.,هندسة,رياضيات
﻿نظرية فيثاغورس العكسية نص نظرية فيثاغورس العكسية (العبارة 47 من الجزء الأول من كتاب العناصر لإقليدس):  « في مثلث، إذا كان مربع طول أطول ضلع يساوي مجموع مربعي طولي الضلعين الآخرين، فإن هذا المثلث قائم الزاوية. الزاوية القائمة هي الزاوية المقابلة لأطول ضلع، والضلع الأطول هو الوتر. »  نظرية فيثاغورس هي خاصية مميزة للمثلث القائم الزاوية. بتعبير آخر:  « في مثلث ABC، إذا كان AC²+BC²=AB² فإن هذا المثلث قائم الزاوية في C.».,هندسة,رياضيات
﻿برهان إقليدس قبل البرهنة على خاصية فيثاغورس، يجب إثبات عبارتين. العبارة الأولى التي يجب إثباتها (العبارة 35 من الجزء الأول من كتاب العناصر) هي تساوي مساحتي متوازيي أضلاع لهما نفس القاعدة ونفس الارتفاع:  « متوازيات الأضلاع التي لها قاعدة مشتركة، ومحصورة بين نفس المستقيمين المتوازيين، لها نفس المساحة. »,هندسة,رياضيات
﻿لنعتبر متوازيي الأضلاع ABCD و BCFE، لديهما قاعدة مشتركة [BC]، ومحصوران بين المتوازيين (BC) و(AF)، لاحظ أن AD=BC (لأنهما قاعدتا متوازي الأضلاع ABCD)، و BC=EF (لأنهما قاعدتا متوازي الأضلاع BCFE)، وبالتالي AD=EF.  توجد ثلاثة حالات فقط (مبينة في الشكل جانبه) لموضع النقطة E بالنسبة إلى D : يمكن أن توجد E على يسار D، منطبقة على D أو على يمين D. سندرس كل حالة:  1. إذا كانت E على يسار D فإن [ED] مشتركة بين كل من [AD] و[EF]، ومنه نستطيع التحقق من أن المسافتين AD و EF متساويتين. لاحظ أن الضلعين [AB] و[DC] متقايسان,هندسة,رياضيات
﻿(لأنهما قاعدتان متقابلتان في متوازي الأضلاع ABCD)، والنقط D، E، A و F مستقيمية، الزاويتان {\displaystyle [{\widehat {BAE}}]}{\displaystyle [{\widehat {BAE}}]} و{\displaystyle [{\widehat {CDF}}]}{\displaystyle [{\widehat {CDF}}]} متقايستان. كنتيجة لهذا فالمثلثان BAE و CDF متقايسان، لأن لهما ضلعان متقايسان والزاويتان المحصورتان متقايستان. إذن، متوازيي الأضلاع ABCD و CBEF ليسا سوى ترتيبين مختلفين من شبه المنحرف BEDC والمثلث BAE (أو CDF).,هندسة,رياضيات
﻿2. إذا كانت E منطبقة على D، سنجد بطريقة مشابهة أن المثلثين BAE و CDF متقايسان، وأنه من الممكن الحصول على متوازيي الأضلاع ABCD و BCFE بإضافة المثلث BAE (أو CDF) إلى المثلث المشترك BCD.  3. إذا كانت E على يمين D، لدينا AD=EF، وبإضافة DE لكل منهما نجد أن AE=DF. وبطريقة مشابهة لتلك التي استعملناها في 1 و 2، يمكن أن نبين أن المثلثين BAE و CDF، وأيضا شبهي المنحرف BADG و CGEF، متقايسان. إذن من الواضح أنه يمكن الحصول على متوازيي الأضلاع ABCD و CBEF عن طريق إضافة المثلث المشترك BCG إلى شبه المنحرف BADG (أو CGEF).,هندسة,رياضيات
﻿استبدال متوازي أضلاع بمتوازي أضلاع آخر له نفس القاعدة والارتفاع يعرف في الرياضيات باسم القص. هذا الأخير مهم جداً في إثبات العبارة التالية: « إذا كان لمتوازي أضلاع ولمثلث نفس القاعدة، ومحصورين بين مستقيمين متوازيين، فإن مساحة متوازي الأضلاع هي ضعف مساحة المثلث. »,هندسة,رياضيات
﻿لنعتبر متوازي أضلاع ABCD، ولتكن E نقطة من نصف المستقيم (AD] ولا تنتمي إلى القطعة [AD]. نريد إثبات أن مساحة ABCD هي ضعف مساحة BEC. بعد رسم القطر [AC]، نلاحظ أن مساحة ABCD هي ضعف مساحة ABC. ولدينا مساحة ABC تساوي مساحة BEC (لأن لهم نفس القاعدة). إذن ضعف مساحة BEC هي ضعف مساحة ABC، أي ABCD. ومنه مساحة ABCD هي ضعف مساحة BEC المثلث. نستطيع الآن متابعة البرهان:  نعتبر مثلثا ABC قائم الزاوية في A. لتكن ABFG ،ACIH و BCED مربعات الأضلاع AB ،AC و BC على التوالي. لتكن J نقطة تقاطع (BC) و(AK). نريد إثبات أن مساحة BCED تساوي مجموع مساحتي ABFG و ACIH. يمكننا هذا عن طريق إثبات أن مساحة المربع ABFG تساوي مساحة المستطيل BJKD، وأن مساحة المربع ACIH تساوي مساحة المستطيل CEKJ.,هندسة,رياضيات
﻿نحصل على المتساوية الثانية بطريقة مشابهة: بملاحظة أن IC و CB يساويان AC و CE على التوالي، وأن الزاوية  تقايس الزاوية ، نحصل على أن المثلثين ICB و ACE متقايسان. وعلماً أن مساحة المربع ACIH هي ضعف مساحة المثلث ICB وأن مساحة المستطيل CEKJ هي ضعف مساحة ACE، وبما أن المثلثين ICB و ACE متقايسان، فإن مساحة ACIH تساوي مساحة CEKJ.  وبالتالي، مساحة BCED تساوي مساحة مجموع مساحتي BJKD و CEKJ، أي مجموع مساحتي ABFG و ACIH. وتكون نظرية فيثاغورس حالة خاصة لمبرهنة كليرو.,هندسة,رياضيات
﻿هذا البرهان يعتمد على مبدأ لعبة اللغز Puzzle: مساحتان متساويتان بعد تقطيع وتركيب. يذكر أن إقليدس استعمل نفس المبدأ (القص) تقريباً. في الشكل جانبه، المثلث القائم الزاوية مرسوم بلون غامق، مربع أطول ضلع من ضلعي الزاوية القائمة رسم خارج المثلث، بينما نقوم بالعكس بالنسبة للضلعين الآخرين.  المثلث الأحمر يقايس المثلث البدئي. طول أطول ضلع من ضلعي الزاوية القائمة في المثلث الأصفر يساوي طول أصغر ضلع في المثلث البدئي، وزوايا هذين المثلثين متقايسة. طول أطول ضلع من ضلعي الزاوية القائمة في المثلث الأزرق يساوي فرق طولي ضلعي الزاوية القائمة للمثلث البدئي وزواياهما متقايسة أيضاً.,هندسة,رياضيات
﻿استلزامها المضاد للعكس نص الاستلزام المضاد للعكس:  « إذا كانت أطوال أضلاع مثلث ABC تحقق  فإن المثلث ABC ليس قائماً في النقطة A. »  رغم أن الاستلزام المضاد للعكس يكافئ منطقياً المبرهنة المباشرة، إلا أن استعماليهما مختلفان: فنظرية فيثاغورس المباشرة تستعمل لحساب طول ضلع مثلث قائم الزاوية بدلالة طولي الضلعين الآخرين، في حين أن استلزامها المضاد للعكس يستعمل لإثبات كون مثلث (قياسات أضلاعه معلومة) ليس قائم الزاوية.,هندسة,رياضيات
